0,9.900519119846187
1,2.963371990112003
2,0.020794396801660207
3,0.02283974730674154
4,0.025566881313516646
5,0.02795312356944487
6,0.03033936582537309
7,0.0330664998321482
8,0.03545274208807642
9,0.037838984344004636
10,0.04056611835077975
11,0.04295236060670797
12,0.04567949461348308
13,0.0480657368694113
14,0.05045197912533952
15,0.053179113132114625
16,0.055565355388042845
17,0.05795159764397107
18,0.06067873165074618
19,0.0630649739066744
20,0.06545121616260262
21,0.06817835016937773
22,0.07056459242530595
23,0.07295083468123417
24,0.07567796868800927
25,0.07806421094393749
26,0.0807913449507126
27,0.08317758720664083
28,0.08556382946256905
29,0.08829096346934416
30,0.09067720572527238
31,0.0930634479812006
32,0.0957905819879757
33,0.09817682424390392
34,0.10056306649983215
35,0.10329020050660725
36,0.10567644276253547
37,0.1080626850184637
38,0.11078981902523881
39,0.11317606128116703
40,0.11590319528794214
41,0.11828943754387036
42,0.12067567979979858
43,0.12340281380657368
44,0.1257890560625019
45,0.12817529831843014
46,0.13056154057435834
47,0.13328867458113347
48,0.13567491683706168
49,0.1380611590929899
50,0.140788293099765
51,0.14317453535569322
52,0.14590166936246834
53,0.14828791161839655
54,0.15067415387432478
55,0.15340128788109988
56,0.15578753013702812
57,0.15817377239295632
58,0.16056001464888456
59,0.16328714865565966
60,0.16567339091158786
61,0.1680596331675161
62,0.1707867671742912
63,0.17317300943021943
64,0.17590014343699453
65,0.17828638569292277
66,0.18067262794885097
67,0.1830588702047792
68,0.1854451124607074
69,0.18783135471663565
70,0.19021759697256385
71,0.19260383922849209
72,0.1949900814844203
73,0.19737632374034852
74,0.19942167424542986
75,0.20180791650135807
76,0.2041941587572863
77,0.2065804010132145
78,0.20896664326914274
79,0.21135288552507095
80,0.21373912778099918
81,0.2161253700369274
82,0.21851161229285562
83,0.22089785454878383
84,0.22328409680471206
85,0.22567033906064027
86,0.2277156895657216
87,0.23010193182164984
88,0.23248817407757805
89,0.23487441633350628
90,0.2372606585894345
91,0.23964690084536272
92,0.24203314310129093
93,0.24441938535721916
94,0.24680562761314737
95,0.2488509781182287
96,0.2512372203741569
97,0.2536234626300852
98,0.2560097048860134
99,0.2583959471419416
100,0.2607821893978698
101,0.26316843165379805
102,0.26555467390972626
103,0.26794091616565446
104,0.27032715842158267
105,0.27271340067751093
106,0.27509964293343914
107,0.27748588518936734
108,0.27987212744529555
109,0.2822583697012238
110,0.284644611957152
111,0.2870308542130802
112,0.2890762047181616
113,0.2918033387249367
114,0.293848689230018
115,0.2962349314859462
116,0.29862117374187447
117,0.3010074159978027
118,0.3033936582537309
119,0.3057799005096591
120,0.30816614276558735
121,0.31055238502151555
122,0.31293862727744376
123,0.31532486953337197
124,0.31737022003845333
125,0.31975646229438154
126,0.32214270455030974
127,0.324528946806238
128,0.3269151890621662
129,0.3296423230689413
130,0.3320285653248695
131,0.3344148075807978
132,0.336801049836726
133,0.3395281838435011
134,0.3419144260994293
135,0.3443006683553575
136,0.34668691061128576
137,0.34907315286721396
138,0.35180028687398907
139,0.35418652912991727
140,0.35657277138584553
141,0.35895901364177374
142,0.36134525589770194
143,0.36407238990447705
144,0.3664586321604053
145,0.3688448744163335
146,0.3712311166722617
147,0.3739582506790368
148,0.3763444929349651
149,0.3787307351908933
150,0.3814578691976684
151,0.3838441114535966
152,0.38623035370952485
153,0.38861659596545306
154,0.39134372997222816
155,0.39372997222815637
156,0.3961162144840846
157,0.39884334849085973
158,0.40122959074678793
159,0.40361583300271614
160,0.40634296700949124
161,0.4087292092654195
162,0.4111154515213477
163,0.4135016937772759
164,0.416228827784051
165,0.4186150700399792
166,0.4210013122959075
167,0.4237284463026826
168,0.4261146885586108
169,0.428500930814539
170,0.43088717307046726
171,0.43361430707724236
172,0.43600054933317056
173,0.43838679158909877
174,0.44077303384502703
175,0.44315927610095524
176,0.44588641010773034
177,0.44827265236365854
178,0.4506588946195868
179,0.4533860286263619
180,0.4557722708822901
181,0.4581585131382183
182,0.4605447553941466
